name;residuals-runtime;residuals-parsing;residuals-residuals
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13649-1.mata;0.0; 0.00143134; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13649-2.mata;0.06; 0.0252308; 0.0337
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13652-1.mata;0.73; 0.15304; 0.5507
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13652-2.mata;0.0; 0.00116887; 0.0025
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13652-3.mata;0.01; 0.00531889; 0.0055
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13653-1.mata;0.18; 0.0701109; 0.1105
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13653-2.mata;0.0; 0.00123769; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13653-3.mata;0.0; 0.00320581; 0.0018
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13654-1.mata;0.0; 0.00106059; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13654-2.mata;0.0; 0.00410104; 0.0017
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13655-1.mata;0.0; 0.00134885; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13655-2.mata;0.15; 0.0484262; 0.0902
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13658-1.mata;0.06; 0.0294842; 0.0433
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13658-2.mata;0.0; 0.00230604; 0.0014
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13658-3.mata;0.16; 0.0602859; 0.0946
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13658-4.mata;0.17; 0.0577655; 0.1135
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13658-5.mata;0.07; 0.0251742; 0.0386
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13659-1.mata;0.01; 0.00796655; 0.0028
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13659-2.mata;0.07; 0.0252953; 0.0421
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13662-1.mata;0.1; 0.0410797; 0.0549
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13662-2.mata;0.05; 0.00688876; 0.0497
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13662-3.mata;0.14; 0.0584706; 0.0761
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13662-4.mata;0.03; 0.0165924; 0.0156
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13663-1.mata;0.0; 0.00417218; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13663-2.mata;0.03; 0.0170192; 0.0170
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13664-1.mata;0.06; 0.0331728; 0.0317
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13664-2.mata;0.04; 0.0183801; 0.0183
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13668-1.mata;0.41; 0.106967; 0.2974
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13668-2.mata;0.06; 0.0245044; 0.0300
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13668-3.mata;0.0; 0.0012745; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13669-1.mata;0.02; 0.00460228; 0.0180
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13669-2.mata;0.02; 0.00368314; 0.0163
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13669-3.mata;0.0; 0.00313048; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13669-4.mata;0.0; 0.000483426; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13672-1.mata;0.0; 0.00066934; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13672-2.mata;0.01; 0.000776422; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13673-1.mata;0.0; 0.00356938; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13673-2.mata;0.0; 0.000806346; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13673-3.mata;0.14; 0.0413905; 0.0833
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13674-1.mata;0.0; 0.00147649; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13674-2.mata;0.0; 0.00659223; 0.0027
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13674-3.mata;28.8; 1.297; 27.6058
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13675-1.mata;0.02; 0.0107919; 0.0068
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13675-2.mata;0.03; 0.00506887; 0.0314
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13678-1.mata;0.11; 0.0449238; 0.0620
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13678-2.mata;0.02; 0.0127882; 0.0090
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13678-3.mata;0.0; 0.0019163; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13678-4.mata;0.19; 0.071487; 0.1222
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13678-5.mata;0.0; 0.00111471; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13679-1.mata;0.0; 0.000443359; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13679-2.mata;0.01; 0.00361955; 0.0122
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13680-1.mata;0.22; 0.066691; 0.1480
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13680-2.mata;0.09; 0.0347612; 0.0502
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13680-3.mata;0.24; 0.0747562; 0.1669
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13681-1.mata;0.0; 0.00733498; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13681-2.mata;0.01; 0.00658568; 0.0103
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13681-3.mata;0.06; 0.0110448; 0.0494
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13681-4.mata;0.0; 0.000256205; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13681-5.mata;0.0; 0.00143922; 0.0021
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13686-1.mata;0.23; 0.0826951; 0.1327
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13686-2.mata;0.0; 0.00128729; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13686-3.mata;0.04; 0.0102923; 0.0279
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13686-4.mata;0.41; 0.118832; 0.2658
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13686-5.mata;0.22; 0.0732522; 0.1425
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13687-1.mata;0.04; 0.019668; 0.0247
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13687-2.mata;0.0; 0.00216935; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13687-3.mata;0.05; 0.0268445; 0.0265
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13690-1.mata;0.26; 0.0496842; 0.2068
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13690-2.mata;0.0; 0.00302161; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13690-3.mata;0.03; 0.00401265; 0.0256
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13690-4.mata;0.32; 0.0895123; 0.2114
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13690-5.mata;0.0; 0.0010616; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13691-1.mata;0.0; 0.00417958; 0.0031
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13691-2.mata;0.0; 0.000325969; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13691-3.mata;0.01; 0.00881307; 0.0027
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13691-4.mata;0.0; 0.000438698; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13691-5.mata;0.01; 0.00756107; 0.0076
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13696-1.mata;0.08; 0.0366842; 0.0436
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13696-2.mata;0.01; 0.00827704; 0.0072
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13697-1.mata;0.29; 0.0887106; 0.1970
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13697-2.mata;0.13; 0.0493077; 0.0764
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13700-1.mata;0.0; 0.00170865; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13700-2.mata;0.0; 0.00105308; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13701-1.mata;0.12; 0.0473108; 0.0701
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13701-2.mata;0.66; 0.111773; 0.5384
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13701-3.mata;0.0; 0.00118177; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13701-4.mata;0.12; 0.0453785; 0.0722
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13701-5.mata;0.07; 0.0291001; 0.0345
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13706-1.mata;0.0; 0.00133357; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13706-2.mata;0.03; 0.0154195; 0.0142
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13707-1.mata;0.0; 0.00191622; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13707-2.mata;0.42; 0.101207; 0.3227
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13707-3.mata;0.11; 0.0454257; 0.0687
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13710-1.mata;0.37; 0.092119; 0.2736
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13710-2.mata;0.05; 0.0213259; 0.0290
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13710-3.mata;0.02; 0.00468988; 0.0203
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13710-4.mata;0.02; 0.00894928; 0.0094
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13710-5.mata;0.01; 0.00552631; 0.0050
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13711-1.mata;0.0; 0.00213696; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13711-2.mata;0.05; 0.025348; 0.0261
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13711-3.mata;0.29; 0.0841648; 0.1961
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13711-4.mata;0.01; 0.00441151; 0.0048
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13711-5.mata;0.0; 0.00282298; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13716-1.mata;0.0; 0.00147061; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13716-2.mata;0.0; 0.00264129; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13716-3.mata;0.0; 0.00173682; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13716-4.mata;0.02; 0.0107052; 0.0112
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13717-1.mata;0.02; 0.00462439; 0.0158
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13717-2.mata;0.0; 0.00233365; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13717-3.mata;0.0; 0.000442211; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13717-4.mata;0.02; 0.00372437; 0.0182
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13721-1.mata;0.33; 0.0920777; 0.2310
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13721-2.mata;0.1; 0.0372747; 0.0559
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13721-3.mata;0.0; 0.000943545; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13721-4.mata;0.03; 0.0133888; 0.0132
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13726-1.mata;0.0; 0.00173762; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13726-2.mata;0.04; 0.0204494; 0.0210
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13727-1.mata;0.04; 0.0166321; 0.0196
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13727-2.mata;0.04; 0.00318943; 0.0439
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13727-3.mata;0.08; 0.0395916; 0.0440
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13727-4.mata;0.07; 0.0295435; 0.0419
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13730-1.mata;0.0; 0.00166069; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13730-2.mata;0.18; 0.0605723; 0.1161
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13730-3.mata;0.24; 0.0732208; 0.1586
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13730-4.mata;0.09; 0.0358912; 0.0532
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13731-1.mata;0.02; 0.0151211; 0.0122
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13731-2.mata;0.0; 0.0010566; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13731-3.mata;0.0; 0.00228353; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13736-1.mata;0.06; 0.028372; 0.0299
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13736-2.mata;0.39; 0.10877; 0.2712
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13736-3.mata;0.1; 0.00478315; 0.0950
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13736-4.mata;0.0; 0.00266813; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13736-5.mata;0.03; 0.00551055; 0.0299
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13737-1.mata;0.0; 0.00150021; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13737-2.mata;0.02; 0.0113576; 0.0097
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13737-3.mata;0.02; 0.0140177; 0.0073
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13737-4.mata;0.07; 0.0311798; 0.0378
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13740-1.mata;0.02; 0.0125974; 0.0121
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13740-2.mata;0.0; 0.00126728; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13741-1.mata;0.0; 0.00186989; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13741-2.mata;0.0; 0.00139217; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13746-1.mata;0.03; 0.0136549; 0.0153
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13746-2.mata;0.0; 0.000444911; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13746-3.mata;0.43; 0.117698; 0.3061
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13746-4.mata;0.02; 0.00900871; 0.0087
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13746-5.mata;0.26; 0.0846548; 0.1656
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13747-1.mata;0.03; 0.0136654; 0.0142
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13747-2.mata;0.0; 0.00511179; 0.0020
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13747-3.mata;0.03; 0.0169656; 0.0142
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13750-1.mata;0.15; 0.0575732; 0.0902
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13750-2.mata;0.02; 0.00442789; 0.0222
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13750-3.mata;0.14; 0.0531252; 0.0847
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13750-4.mata;0.0; 0.00179547; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13751-1.mata;0.02; 0.00470492; 0.0199
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13751-2.mata;0.01; 0.00919441; 0.0073
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13751-3.mata;0.08; 0.0350382; 0.0459
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13751-4.mata;0.0; 0.00129412; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13756-1.mata;0.0; 0.00450645; 0.0017
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13756-2.mata;0.01; 0.00698018; 0.0077
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13760-1.mata;0.11; 0.0358859; 0.0717
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13760-2.mata;0.01; 0.0066585; 0.0029
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13760-3.mata;0.08; 0.0340476; 0.0511
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13761-1.mata;0.0; 0.00154525; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13761-2.mata;0.05; 0.0225936; 0.0270
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13761-3.mata;0.01; 0.00598671; 0.0079
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13766-1.mata;0.1; 0.00654471; 0.0929
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13766-2.mata;0.31; 0.0908918; 0.2088
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13766-3.mata;0.0; 0.00426957; 0.0019
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13766-4.mata;0.01; 0.00671467; 0.0091
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13766-5.mata;0.11; 0.045248; 0.0612
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13767-1.mata;0.04; 0.0173267; 0.0195
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13767-2.mata;0.05; 0.0256121; 0.0261
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13767-3.mata;0.09; 0.0305224; 0.0646
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13767-4.mata;0.0; 0.00815945; 0.0045
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13770-1.mata;0.03; 0.00574446; 0.0275
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13770-2.mata;0.0; 0.00282365; 0.0020
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13770-3.mata;0.11; 0.0427608; 0.0609
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13770-4.mata;0.01; 0.00225295; 0.0159
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13770-5.mata;0.0; 0.00627309; 0.0039
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13771-1.mata;0.02; 0.0133621; 0.0056
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13771-2.mata;0.03; 0.0166569; 0.0185
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13771-3.mata;0.3; 0.115202; 0.1866
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13771-4.mata;0.0; 0.00346001; 0.0031
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13776-1.mata;0.0; 0.00158769; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13776-2.mata;0.0; 0.00185372; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13777-1.mata;0.01; 0.00469803; 0.0039
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13777-2.mata;0.26; 0.0993092; 0.1486
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13777-3.mata;0.07; 0.0557359; 0.0295
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13777-4.mata;0.23; 0.0889032; 0.1464
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13782-1.mata;0.17; 0.0586578; 0.1122
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13782-2.mata;0.04; 0.008681; 0.0374
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13782-3.mata;0.12; 0.0475047; 0.0741
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13783-1.mata;0.0; 0.00115439; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13783-2.mata;0.33; 0.101621; 0.2205
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13783-3.mata;0.05; 0.0252861; 0.0295
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13783-4.mata;0.07; 0.0296326; 0.0354
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13783-5.mata;0.0; 0.00444892; 0.0034
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13784-1.mata;0.0; 0.000937106; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13784-2.mata;0.0; 0.00150971; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13784-3.mata;0.0; 0.00493185; 0.0017
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13784-4.mata;0.0; 0.00368434; 0.0017
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13785-1.mata;0.01; 0.00747047; 0.0051
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13785-2.mata;0.05; 0.0194997; 0.0283
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13788-1.mata;0.0; 0.00139226; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13788-2.mata;0.0; 0.00176359; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13788-3.mata;0.15; 0.0563862; 0.0971
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13788-4.mata;0.02; 0.00607243; 0.0210
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13789-1.mata;0.0; 0.000646917; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13789-2.mata;0.01; 0.00737255; 0.0079
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13792-1.mata;0.0; 0.00163529; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13792-2.mata;0.03; 0.00596162; 0.0301
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13792-3.mata;0.01; 0.00375442; 0.0050
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13792-4.mata;0.0; 0.00169301; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13793-1.mata;20.29; 1.19889; 19.0699
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13793-2.mata;0.4; 0.0974965; 0.2832
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13793-3.mata;0.01; 0.00645174; 0.0047
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13793-4.mata;0.19; 0.0670625; 0.1194
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13793-5.mata;0.03; 0.0230029; 0.0101
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13794-1.mata;1.28; 0.206423; 1.1072
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13794-2.mata;0.06; 0.0275872; 0.0293
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13794-3.mata;0.05; 0.026013; 0.0278
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13794-4.mata;0.0; 0.00266053; 0.0017
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13795-1.mata;0.01; 0.00544992; 0.0057
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13795-2.mata;0.0; 0.000899706; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13795-3.mata;0.02; 0.00362349; 0.0244
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13798-1.mata;0.01; 0.00736508; 0.0040
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13798-2.mata;0.01; 0.00597783; 0.0072
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13799-1.mata;0.01; 0.00713062; 0.0030
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13799-2.mata;0.04; 0.0211924; 0.0214
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13799-3.mata;0.05; 0.0216964; 0.0277
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13802-1.mata;0.02; 0.0157459; 0.0103
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13802-2.mata;0.02; 0.00898155; 0.0092
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13802-3.mata;0.0; 0.000754214; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13802-4.mata;0.0; 0.000435979; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13803-1.mata;0.01; 0.0224699; 0.0078
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13803-2.mata;0.02; 0.0120273; 0.0091
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13803-3.mata;0.3; 0.0903748; 0.2060
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13803-4.mata;0.6; 0.133643; 0.4404
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13803-5.mata;0.0; 0.00149958; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13804-1.mata;2.71; 0.190797; 2.5501
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance13804-2.mata;0.0; 0.00331824; 0.0016
