name;brzozowski-runtime;brzozowski-parsing;brzozowski-Brzozowski
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;2.23; 2.0914; 0.1288
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-lhs.mata;1.95; 1.98696; 0.0864
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-rhs.mata;2.16; 2.08969; 0.1046
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-lhs.mata;1.5; 1.59106; 0.0445
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-rhs.mata;1.08; 1.04721; 0.0355
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-lhs.mata;1.01; 1.01311; 0.0286
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-rhs.mata;0.91; 0.878828; 0.0264
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-lhs.mata;0.99; 1.07924; 0.0467
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-rhs.mata;1.07; 1.03514; 0.0494
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-lhs.mata;1.01; 0.974457; 0.0349
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-rhs.mata;1.13; 1.07; 0.0355
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-lhs.mata;0.91; 0.873609; 0.0302
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-rhs.mata;0.86; 0.851109; 0.0512
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-lhs.mata;0.91; 0.92848; 0.0347
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-rhs.mata;0.91; 0.930823; 0.0484
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-lhs.mata;1.22; 1.16044; 0.0518
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-rhs.mata;1.27; 1.27334; 0.0516
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-lhs.mata;0.92; 0.932913; 0.0449
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-rhs.mata;0.85; 0.865081; 0.0273
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-lhs.mata;0.92; 1.04774; 0.0382
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-rhs.mata;1.0; 1.09617; 0.0438
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-lhs.mata;0.97; 0.929327; 0.0322
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-rhs.mata;1.05; 0.970848; 0.0614
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-lhs.mata;0.53; 0.512346; 0.0186
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-rhs.mata;10.43; 10.9678; 0.1686
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-lhs.mata;0.7; 0.670483; 0.0291
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-rhs.mata;10.49; 10.5921; 0.1948
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-lhs.mata;0.26; 0.292414; 0.0014
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-rhs.mata;2.28; 2.29451; 0.0131
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-lhs.mata;0.45; 0.42502; 0.0130
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-rhs.mata;2.14; 2.34005; 0.0124
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-lhs.mata;2.27; 2.30483; 0.0150
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-rhs.mata;2.89; 2.95821; 0.0340
automata/nfa-bench/benchmarks/automata_inclusion/true-T110-lhs.mata;0.03; 0.0300492; 0.0008
automata/nfa-bench/benchmarks/automata_inclusion/true-T110-rhs.mata;0.13; 0.143465; 0.0241
automata/nfa-bench/benchmarks/automata_inclusion/true-T111-lhs.mata;0.09; 0.104791; 0.0040
automata/nfa-bench/benchmarks/automata_inclusion/true-T111-rhs.mata;0.13; 0.140511; 0.0035
automata/nfa-bench/benchmarks/automata_inclusion/true-T112-lhs.mata;0.04; 0.0406391; 0.0033
automata/nfa-bench/benchmarks/automata_inclusion/true-T112-rhs.mata;0.17; 0.161169; 0.0036
automata/nfa-bench/benchmarks/automata_inclusion/true-T115-lhs.mata;0.14; 0.137663; 0.0034
automata/nfa-bench/benchmarks/automata_inclusion/true-T115-rhs.mata;0.12; 0.13661; 0.0030
automata/nfa-bench/benchmarks/automata_inclusion/true-T117-lhs.mata;0.11; 0.144007; 0.0026
automata/nfa-bench/benchmarks/automata_inclusion/true-T117-rhs.mata;0.17; 0.17445; 0.0032
automata/nfa-bench/benchmarks/automata_inclusion/true-T119-lhs.mata;0.13; 0.139235; 0.0025
automata/nfa-bench/benchmarks/automata_inclusion/true-T119-rhs.mata;0.15; 0.139333; 0.0140
automata/nfa-bench/benchmarks/automata_inclusion/true-T135-lhs.mata;0.0; 0.000507535; 0.0001
automata/nfa-bench/benchmarks/automata_inclusion/true-T135-rhs.mata;0.11; 0.10792; 0.0096
automata/nfa-bench/benchmarks/automata_inclusion/true-T136-lhs.mata;0.0; 0.00197227; 0.0002
automata/nfa-bench/benchmarks/automata_inclusion/true-T136-rhs.mata;0.16; 0.157574; 0.0044
automata/nfa-bench/benchmarks/automata_inclusion/true-T137-lhs.mata;0.0; 0.000475338; 0.0001
automata/nfa-bench/benchmarks/automata_inclusion/true-T137-rhs.mata;0.13; 0.153944; 0.0027
automata/nfa-bench/benchmarks/automata_inclusion/true-T138-lhs.mata;0.0; 0.00749973; 0.0007
automata/nfa-bench/benchmarks/automata_inclusion/true-T138-rhs.mata;0.14; 0.147358; 0.0025
automata/nfa-bench/benchmarks/automata_inclusion/true-T139-lhs.mata;0.0; 0.00183378; 0.0002
automata/nfa-bench/benchmarks/automata_inclusion/true-T139-rhs.mata;0.15; 0.142339; 0.0064
automata/nfa-bench/benchmarks/automata_inclusion/true-T14-lhs.mata;0.01; 0.0151186; 0.0003
automata/nfa-bench/benchmarks/automata_inclusion/true-T14-rhs.mata;0.12; 0.120859; 0.0025
automata/nfa-bench/benchmarks/automata_inclusion/true-T15-lhs.mata;0.04; 0.03954; 0.0010
automata/nfa-bench/benchmarks/automata_inclusion/true-T15-rhs.mata;0.12; 0.107501; 0.0049
automata/nfa-bench/benchmarks/automata_inclusion/true-T16-lhs.mata;0.0; 0.00751309; 0.0003
automata/nfa-bench/benchmarks/automata_inclusion/true-T16-rhs.mata;0.13; 0.127009; 0.0029
automata/nfa-bench/benchmarks/automata_inclusion/true-T18-lhs.mata;0.02; 0.0342573; 0.0010
automata/nfa-bench/benchmarks/automata_inclusion/true-T18-rhs.mata;0.13; 0.135582; 0.0026
automata/nfa-bench/benchmarks/automata_inclusion/true-T21-lhs.mata;2.88; 2.66176; 0.1915
automata/nfa-bench/benchmarks/automata_inclusion/true-T21-rhs.mata;2.18; 2.09429; 0.0767
automata/nfa-bench/benchmarks/automata_inclusion/true-T214-lhs.mata;2.13; 2.08902; 0.0613
automata/nfa-bench/benchmarks/automata_inclusion/true-T214-rhs.mata;0.2; 0.201489; 0.0102
automata/nfa-bench/benchmarks/automata_inclusion/true-T216-lhs.mata;2.04; 2.04071; 0.0771
automata/nfa-bench/benchmarks/automata_inclusion/true-T216-rhs.mata;0.18; 0.259307; 0.0044
automata/nfa-bench/benchmarks/automata_inclusion/true-T218-lhs.mata;2.19; 2.10148; 0.0650
automata/nfa-bench/benchmarks/automata_inclusion/true-T218-rhs.mata;0.26; 0.275074; 0.0048
automata/nfa-bench/benchmarks/automata_inclusion/true-T22-lhs.mata;2.14; 2.14533; 0.1118
automata/nfa-bench/benchmarks/automata_inclusion/true-T22-rhs.mata;2.27; 2.33967; 0.0740
automata/nfa-bench/benchmarks/automata_inclusion/true-T220-lhs.mata;2.27; 2.28012; 0.0606
automata/nfa-bench/benchmarks/automata_inclusion/true-T220-rhs.mata;0.31; 0.307231; 0.0061
automata/nfa-bench/benchmarks/automata_inclusion/true-T221-lhs.mata;2.23; 2.28355; 0.0627
automata/nfa-bench/benchmarks/automata_inclusion/true-T221-rhs.mata;0.26; 0.256577; 0.0058
automata/nfa-bench/benchmarks/automata_inclusion/true-T222-lhs.mata;2.2; 2.23949; 0.0932
automata/nfa-bench/benchmarks/automata_inclusion/true-T222-rhs.mata;0.27; 0.301288; 0.0065
automata/nfa-bench/benchmarks/automata_inclusion/true-T223-lhs.mata;2.88; 2.87717; 0.0650
automata/nfa-bench/benchmarks/automata_inclusion/true-T223-rhs.mata;0.23; 0.228445; 0.0084
automata/nfa-bench/benchmarks/automata_inclusion/true-T225-lhs.mata;2.22; 2.26034; 0.0680
automata/nfa-bench/benchmarks/automata_inclusion/true-T225-rhs.mata;0.53; 0.509712; 0.0123
automata/nfa-bench/benchmarks/automata_inclusion/true-T226-lhs.mata;2.39; 2.29779; 0.0776
automata/nfa-bench/benchmarks/automata_inclusion/true-T226-rhs.mata;0.44; 0.440319; 0.0078
automata/nfa-bench/benchmarks/automata_inclusion/true-T227-lhs.mata;2.18; 2.15706; 0.0651
automata/nfa-bench/benchmarks/automata_inclusion/true-T227-rhs.mata;0.29; 0.309231; 0.0081
automata/nfa-bench/benchmarks/automata_inclusion/true-T228-lhs.mata;2.52; 2.49669; 0.0582
automata/nfa-bench/benchmarks/automata_inclusion/true-T228-rhs.mata;0.29; 0.305899; 0.0070
automata/nfa-bench/benchmarks/automata_inclusion/true-T229-lhs.mata;2.0; 2.26436; 0.0737
automata/nfa-bench/benchmarks/automata_inclusion/true-T229-rhs.mata;0.3; 0.318846; 0.0100
automata/nfa-bench/benchmarks/automata_inclusion/true-T230-lhs.mata;2.1; 2.18224; 0.0671
automata/nfa-bench/benchmarks/automata_inclusion/true-T230-rhs.mata;0.36; 0.346501; 0.0063
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-lhs.mata;0.13; 0.148152; 0.0069
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-rhs.mata;0.11; 0.126522; 0.0061
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-lhs.mata;2.14; 1.47519; 0.7567
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-rhs.mata;2.16; 1.48281; 0.7351
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-lhs.mata;0.23; 0.218065; 0.0189
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-rhs.mata;0.21; 0.220355; 0.0144
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-lhs.mata;0.32; 0.281584; 0.0370
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-rhs.mata;0.28; 0.258687; 0.0247
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-lhs.mata;0.42; 0.394599; 0.0424
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-rhs.mata;0.41; 0.368359; 0.0490
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-lhs.mata;0.5; 0.506307; 0.0580
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-rhs.mata;0.51; 0.469971; 0.0518
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-lhs.mata;0.63; 0.555723; 0.0794
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-rhs.mata;0.54; 0.503738; 0.0884
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-lhs.mata;0.65; 0.507149; 0.1637
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-rhs.mata;0.65; 0.551663; 0.0995
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-lhs.mata;0.71; 0.649033; 0.1430
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-rhs.mata;0.78; 0.656975; 0.1556
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-lhs.mata;0.07; 0.0735397; 0.0029
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-rhs.mata;0.06; 0.0611542; 0.0019
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-lhs.mata;0.77; 0.741626; 0.1450
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-rhs.mata;0.89; 0.763327; 0.1380
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-lhs.mata;0.96; 0.821151; 0.1870
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-rhs.mata;0.94; 0.804152; 0.1827
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-lhs.mata;0.96; 0.751673; 0.2143
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-rhs.mata;0.98; 0.722081; 0.2472
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-lhs.mata;1.05; 0.784946; 0.2883
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-rhs.mata;1.07; 0.836951; 0.2707
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-lhs.mata;1.17; 0.928619; 0.3104
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-rhs.mata;1.16; 0.859629; 0.3005
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-lhs.mata;1.28; 0.992152; 0.3766
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-rhs.mata;1.31; 0.969379; 0.3804
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-lhs.mata;1.43; 1.07875; 0.4171
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-rhs.mata;1.4; 0.979728; 0.4160
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-lhs.mata;1.52; 1.08199; 0.4555
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-rhs.mata;1.52; 1.09246; 0.4949
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-lhs.mata;1.59; 1.14332; 0.5285
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-rhs.mata;1.7; 1.18095; 0.4979
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-lhs.mata;1.74; 1.1987; 0.5545
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-rhs.mata;1.71; 1.224; 0.5908
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-lhs.mata;0.12; 0.11074; 0.0066
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-rhs.mata;0.12; 0.11481; 0.0086
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-lhs.mata;1.95; 1.22815; 0.7509
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-rhs.mata;1.8; 1.35138; 0.7144
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-lhs.mata;0.2; 0.200027; 0.0133
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-rhs.mata;0.21; 0.215947; 0.0141
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-lhs.mata;0.3; 0.275704; 0.0272
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-rhs.mata;0.25; 0.247819; 0.0257
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-lhs.mata;0.34; 0.315424; 0.0382
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-rhs.mata;0.32; 0.288447; 0.0439
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-lhs.mata;0.39; 0.345671; 0.0540
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-rhs.mata;0.41; 0.353369; 0.0511
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-lhs.mata;0.49; 0.41923; 0.0821
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-rhs.mata;0.5; 0.43952; 0.0762
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-lhs.mata;0.62; 0.50542; 0.1219
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-rhs.mata;0.64; 0.513398; 0.1213
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-lhs.mata;0.67; 0.570769; 0.1145
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-rhs.mata;0.71; 0.609932; 0.1252
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-lhs.mata;0.08; 0.0846774; 0.0022
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-rhs.mata;0.09; 0.0941852; 0.0030
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-lhs.mata;0.78; 0.640458; 0.1566
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-rhs.mata;0.8; 0.67369; 0.1557
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-lhs.mata;0.93; 0.724341; 0.2423
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-rhs.mata;0.85; 0.699122; 0.1863
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-lhs.mata;0.99; 0.792883; 0.2463
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-rhs.mata;1.07; 0.820565; 0.2657
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-lhs.mata;1.12; 0.853082; 0.2918
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-rhs.mata;1.11; 0.851795; 0.2863
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-lhs.mata;1.18; 0.896204; 0.3147
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-rhs.mata;1.21; 0.994109; 0.3347
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-lhs.mata;1.35; 1.04759; 0.3542
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-rhs.mata;1.17; 1.0552; 0.3566
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-lhs.mata;1.47; 1.05437; 0.4288
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-rhs.mata;1.46; 1.1063; 0.4797
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-lhs.mata;1.53; 1.11168; 0.5086
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-rhs.mata;1.57; 1.12; 0.5045
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-lhs.mata;1.62; 1.1429; 0.5129
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-rhs.mata;1.7; 1.17839; 0.6221
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-lhs.mata;1.78; 1.20518; 0.6117
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-rhs.mata;1.8; 1.25693; 0.6093
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-lhs.mata;0.11; 0.111238; 0.0062
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-rhs.mata;0.12; 0.117709; 0.0062
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-lhs.mata;2.02; 1.39752; 0.7108
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-rhs.mata;1.86; 1.23553; 0.6510
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-lhs.mata;0.22; 0.210428; 0.0223
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-rhs.mata;0.2; 0.227101; 0.0136
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-lhs.mata;0.27; 0.262866; 0.0247
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-rhs.mata;0.26; 0.25621; 0.0245
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-lhs.mata;0.34; 0.362545; 0.0385
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-rhs.mata;0.37; 0.38527; 0.0412
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-lhs.mata;0.41; 0.368955; 0.0557
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-rhs.mata;0.46; 0.411659; 0.0513
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-lhs.mata;0.52; 0.458907; 0.0797
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-rhs.mata;0.56; 0.508159; 0.0937
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-lhs.mata;0.58; 0.486823; 0.0945
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-rhs.mata;0.54; 0.541214; 0.1340
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-lhs.mata;0.78; 0.682769; 0.1551
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-rhs.mata;0.69; 0.557661; 0.1445
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-lhs.mata;0.06; 0.0587679; 0.0019
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-rhs.mata;0.08; 0.0690064; 0.0094
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-lhs.mata;0.83; 0.684818; 0.1604
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-rhs.mata;0.79; 0.687831; 0.1639
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-lhs.mata;0.91; 0.754539; 0.2140
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-rhs.mata;0.92; 0.741094; 0.2049
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-lhs.mata;1.07; 0.81199; 0.2511
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-rhs.mata;1.03; 0.830338; 0.2229
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-lhs.mata;1.06; 0.824347; 0.2636
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-rhs.mata;1.0; 0.899155; 0.2918
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-lhs.mata;1.16; 0.914454; 0.3168
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-rhs.mata;1.18; 0.937428; 0.3388
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-lhs.mata;1.26; 0.930943; 0.3785
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-rhs.mata;1.38; 0.957832; 0.4020
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-lhs.mata;1.48; 1.05989; 0.4319
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-rhs.mata;1.44; 1.0745; 0.4466
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-lhs.mata;1.62; 1.09095; 0.5488
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-rhs.mata;1.58; 1.0993; 0.5175
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-lhs.mata;1.7; 1.17852; 0.5502
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-rhs.mata;1.83; 1.18431; 0.7430
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-lhs.mata;1.75; 1.19702; 0.6494
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-rhs.mata;1.68; 1.3882; 0.6494
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-lhs.mata;0.12; 0.115424; 0.0071
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-rhs.mata;0.13; 0.125253; 0.0066
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-lhs.mata;1.85; 1.30042; 0.7062
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-rhs.mata;1.89; 1.25143; 0.6643
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-lhs.mata;0.21; 0.211279; 0.0137
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-rhs.mata;0.2; 0.183729; 0.0145
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-lhs.mata;0.3; 0.249777; 0.0499
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-rhs.mata;0.31; 0.289307; 0.0318
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-lhs.mata;0.35; 0.362132; 0.0383
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-rhs.mata;0.38; 0.351574; 0.0384
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-lhs.mata;0.44; 0.405688; 0.0596
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-rhs.mata;0.61; 0.605116; 0.0579
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-lhs.mata;0.66; 0.645782; 0.0728
